0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.408469381853095503e-01,1.371719072409488260e-01,2.963312020119607038e+00
2.811791974684074713e-01,2.749401641493567916e-01,2.926887242935384048e+00
4.201968642978335389e-01,4.141395038475362833e-01,2.890864581499927866e+00
5.584416533606710864e-01,5.542598812808020581e-01,2.855443427863566974e+00
6.980343232496408756e-01,6.933110728355247332e-01,2.821111916966419830e+00
8.400327882747765651e-01,8.304120805260305493e-01,2.788866768172327149e+00
9.879378787873825951e-01,9.624458246176749165e-01,2.762576568066584581e+00
1.157844040103211292e+00,1.067607641577209554e+00,2.771114050171334497e+00
1.339233704933055602e+00,1.139993297514967585e+00,2.814219807412998264e+00
1.525447630153426548e+00,1.178742958675403685e+00,2.876048909088289474e+00
1.714166887648231885e+00,1.184525488875820098e+00,2.942015599130238801e+00
1.899033086393600467e+00,1.157737788293563552e+00,3.013478230336717800e+00
2.074011466677085913e+00,1.100055656471342180e+00,3.091294283319452330e+00
2.233567812296409993e+00,1.014341046989301720e+00,3.176116322283085491e+00
2.372842974887798384e+00,9.045652486512943957e-01,3.268591741635448855e+00
2.487743206945836505e+00,7.758532338600772071e-01,3.369740908322053308e+00
2.574930055016904085e+00,6.349885825895352776e-01,3.481792697892149846e+00
2.631769164653567028e+00,4.925566751535335741e-01,3.610176759830747262e+00
2.657995232922194084e+00,3.665256604517931338e-01,3.763240069204414340e+00
2.695131780090183060e+00,2.734659823087729480e-01,3.936331874811604514e+00
2.762881368626207923e+00,1.640054114314916101e-01,4.089395184185272036e+00
2.865007241919231173e+00,4.960331947385403228e-02,4.217779246123869896e+00
3.001126356076590618e+00,-5.768490153885959260e-02,4.317583175870863599e+00
3.166755580670582049e+00,-1.466618974068807091e-01,4.385774481524116197e+00
3.353852430431996989e+00,-2.083389179277917447e-01,4.420281204767818828e+00
3.551785107668032460e+00,-2.370199928307623882e-01,4.420054876277456302e+00
3.748614853972663585e+00,-2.309889498547792741e-01,4.385102372929680747e+00
3.940943814322381833e+00,-1.909667977194285104e-01,4.347581733952561756e+00
4.124288552546336639e+00,-1.178009469995043718e-01,4.315465301180235080e+00
4.293111852009719343e+00,-1.330935717615777669e-02,4.291377934896506652e+00
4.442022606405309659e+00,1.196221353790992703e-01,4.278935848561498112e+00
4.600825504592299886e+00,2.411440096800527844e-01,4.282687327442636693e+00
4.766699209045670571e+00,3.517405574309382388e-01,4.298634671939506546e+00
4.935344871055407978e+00,4.569883708012187906e-01,4.320578656675011509e+00
5.104049987639667663e+00,5.619224320079699853e-01,4.343544423306003210e+00
5.265466252161280281e+00,6.782816418124494318e-01,4.363677079404142845e+00
5.425299444003211846e+00,7.971356729179297496e-01,4.381762158215077640e+00
5.585241675533204386e+00,9.165417211652575613e-01,4.394438049314449479e+00
5.741830376262250901e+00,1.040706736316262537e+00,4.402377055331575306e+00
5.894507975977814063e+00,1.169865921048382162e+00,4.405107539616196277e+00
6.042896051865077389e+00,1.303934868562282690e+00,4.402558765991316569e+00
6.187705554330521274e+00,1.441778414873005509e+00,4.397139842094979656e+00
6.328548302086391075e+00,1.583535207202171557e+00,4.388873510797358435e+00
6.465167108333636392e+00,1.729202014901197515e+00,4.378080785731243374e+00
6.597416759410424270e+00,1.878697367112274197e+00,4.365385532391749202e+00
6.725249737260425853e+00,2.031907352478328654e+00,4.351768258136807788e+00
6.848699621731242360e+00,2.188715962635607859e+00,4.338684458815338374e+00
6.967848184306848935e+00,2.349013339754955965e+00,4.328274323137823565e+00
7.082743110848325863e+00,2.512653615942165963e+00,4.323690016821447379e+00
7.193193264632222750e+00,2.679288454099083339e+00,4.329486070783551632e+00
7.298341587648179640e+00,2.847971232231786054e+00,4.351620896926203130e+00
7.396191881267901280e+00,3.016765125871105457e+00,4.395597498757318533e+00
7.472056132115365124e+00,3.192904674140069954e+00,4.452337916265108220e+00
7.538845714462125258e+00,3.366660079745384060e+00,4.525469378118938124e+00
7.597810626018572044e+00,3.540413146291241375e+00,4.605049595956359099e+00
7.651302010974804446e+00,3.716673773092785904e+00,4.682965340032834156e+00
7.702988417881126537e+00,3.896083232940639185e+00,4.754664440851573026e+00
7.754244684885158279e+00,4.078645444428429023e+00,4.818255588266121769e+00
7.806107690841667335e+00,4.263809207106161736e+00,4.873252039098691313e+00
7.859137669778841762e+00,4.451334725507188672e+00,4.918218707669411494e+00
7.914251153607230194e+00,4.640417201108257395e+00,4.953008380287435841e+00
7.968782780028608848e+00,4.831426549747626531e+00,4.976283483986517098e+00
8.025509876946923526e+00,5.022715939625055803e+00,4.990082244638879061e+00
8.084013543414188874e+00,5.213926860754607873e+00,4.994045154008931675e+00
8.143889035942326160e+00,5.404664708952911845e+00,4.988214317088403682e+00
8.204785892861417906e+00,5.594550814067496880e+00,4.972889830089211038e+00
8.266437945631077255e+00,5.783248180508214986e+00,4.948552034633903141e+00
8.328684870217353264e+00,5.970475099271812525e+00,4.915819768139817469e+00
8.391485985500562350e+00,6.156013601544901626e+00,4.875428134186189588e+00
8.454925901848490355e+00,6.339715297092626045e+00,4.828215169158998066e+00
8.519209699623832677e+00,6.521504321202028720e+00,4.775108257584987470e+00
8.584642277384878284e+00,6.701375315797137411e+00,4.717099611066462472e+00
8.651582955962444643e+00,6.879383667161943272e+00,4.655196683866216212e+00
8.720365121737689407e+00,7.055626355505479452e+00,4.590331219428581910e+00
8.791721012457518469e+00,7.230499181899009642e+00,4.524544963654915541e+00
8.866186961244780562e+00,7.404206147116778602e+00,4.459117807931579414e+00
8.943388931548980736e+00,7.576635275434764338e+00,4.393482059374495208e+00
9.022352327549981510e+00,7.747643552026383773e+00,4.326244038663344504e+00
9.102042938248853687e+00,7.916878073937744453e+00,4.255469162048305165e+00
9.180701624403816652e+00,8.084055661795263248e+00,4.178889365688453594e+00
9.256419972717468525e+00,8.248803903598961540e+00,4.094481140074815784e+00
9.307683964704541069e+00,8.429137268076718925e+00,4.024825696772214911e+00
9.353246074390376918e+00,8.606893315164528602e+00,3.945283997741503956e+00
9.392536819515305169e+00,8.781409931417368142e+00,3.855840227700282785e+00
9.425161309506357554e+00,8.952019232465005416e+00,3.756703407855885857e+00
9.450887606985324041e+00,9.118090894329546003e+00,3.648267432536007160e+00
9.469634249564437667e+00,9.279068169462803439e+00,3.531071526964683294e+00
9.481458276073386315e+00,9.434497044449683401e+00,3.405763677180926763e+00
9.486543877650413847e+00,9.584049142298466606e+00,3.273067382260429703e+00
9.485191302073634034e+00,9.727538644937302692e+00,3.133751434961605575e+00
9.477853958628621456e+00,9.865024426107346756e+00,2.988686541320060730e+00
9.465021485394412792e+00,9.996609324259404517e+00,2.838617416550819339e+00
9.447261693480033529e+00,1.012253893539552863e+01,2.684259641138427188e+00
9.425217360319148696e+00,1.024321220286182310e+01,2.526297589067367788e+00
9.399593854651858038e+00,1.035916309610819752e+01,2.365366466183425942e+00
1.000000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+00
